step,system_total_stopped,system_total_waiting_time,system_mean_speed,0_stopped,0_accumulated_waiting_time,0_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
1145.0,49,2606.0,0.4857652591703182,49,2753.0,0.014385375652801789,49,2753.0
1150.0,41,2411.0,0.8227289823172586,41,2858.0,0.03608438757859197,41,2858.0
1155.0,34,2352.0,1.0157219956062435,34,3039.0,0.03544678073682101,34,3039.0
1160.0,38,2455.0,1.2549636760354568,38,3216.0,0.03153911225025029,38,3216.0
1165.0,42,2287.0,0.6146856965177789,42,3221.0,0.021770981656326228,42,3221.0
1170.0,44,1982.0,0.7576829105810139,44,3242.0,0.01316208411014403,44,3242.0
1175.0,41,1494.0,0.8696107703223117,41,3138.0,0.02603333998467031,41,3138.0
1180.0,39,805.0,1.2572133427144119,39,3028.0,0.02930926862131646,39,3028.0
1185.0,36,630.0,1.4681069857631208,36,2841.0,0.0519468043249066,36,2841.0
1190.0,36,679.0,1.8968593338231101,36,2852.0,0.0585382856204705,36,2852.0
1195.0,35,534.0,1.4718894457038816,35,2859.0,0.03428967049197563,35,2859.0
1200.0,30,436.0,1.1044477436096565,30,2790.0,0.03700683060326781,30,2790.0
1205.0,25,404.0,1.7095529057174221,25,2698.0,0.050366108103330934,25,2698.0
1210.0,29,531.0,1.3985522697534105,29,2657.0,0.046394765362885684,29,2657.0
1215.0,38,699.0,1.9557061472026585,38,2632.0,0.03461211156012781,38,2632.0
1220.0,41,806.0,1.2939218982548022,41,2761.0,0.012719631315548314,41,2761.0
1225.0,41,1000.0,0.9983922414601628,41,2943.0,0.023241697592328588,41,2943.0
1230.0,38,1084.0,0.6720633000082329,38,2929.0,0.013650025933594838,38,2929.0
1235.0,32,1036.0,1.3328067722630916,32,2898.0,0.03144698276298165,32,2898.0
1240.0,23,917.0,1.6528869656406797,23,2837.0,0.060986323733617384,23,2837.0
1245.0,23,888.0,1.918089594839829,23,2803.0,0.05085487264290181,23,2803.0
1250.0,27,983.0,1.3651951751345228,27,2809.0,0.02968280604584586,27,2809.0
1255.0,31,822.0,0.8980044923556431,31,2631.0,0.016706563485269367,31,2631.0
1260.0,27,438.0,1.586181618778395,27,2446.0,0.03197427721605857,27,2446.0
1265.0,30,447.0,0.9808477271739651,30,2529.0,0.02320311266819539,30,2529.0
1270.0,34,610.0,1.2974971705862381,34,2692.0,0.0180962275065252,34,2692.0
1275.0,33,659.0,0.5805173636662457,33,2620.0,0.01272409784924648,33,2620.0
1280.0,24,517.0,1.1802816484448586,24,2520.0,0.024222112067969957,24,2520.0
1285.0,16,299.0,1.5576848490431492,16,2554.0,0.05627919085106596,16,2554.0
1290.0,19,244.0,1.9221813731903463,19,2579.0,0.0522985153570669,19,2579.0
1295.0,22,319.0,0.7265167094003976,22,2438.0,0.02125386553770228,22,2438.0
1300.0,23,362.0,1.2762448392512873,23,2309.0,0.032825120973654025,23,2309.0
1305.0,17,411.0,2.1599951902890484,17,2175.0,0.08947569364288323,17,2175.0
1310.0,16,470.0,3.457527036180447,16,1897.0,0.12419356709886081,16,1897.0
1315.0,15,545.0,4.2985467184601065,15,1673.0,0.13912521889367244,15,1673.0
1320.0,18,630.0,4.169396697364716,18,1643.0,0.12579767857877722,18,1643.0
1325.0,20,721.0,3.6413366216101357,20,1712.0,0.08588394911825722,20,1712.0
1330.0,20,821.0,3.3181086752182756,20,1812.0,0.09923053681819755,20,1812.0
1335.0,23,924.0,2.183260731736471,23,1915.0,0.07784651094899274,23,1915.0
1340.0,22,924.0,1.6986617404704996,22,1918.0,0.07545363648102363,22,1918.0
1345.0,21,944.0,1.7472099668926724,21,1924.0,0.07849638861495344,21,1924.0
1350.0,24,1054.0,2.0430510959290853,24,1991.0,0.08020224262826454,24,1991.0
1355.0,26,1147.0,1.9867003958381237,26,2093.0,0.05418650047298241,26,2093.0
1360.0,26,1272.0,1.4493612416236927,26,2209.0,0.05760316270322758,26,2209.0
1365.0,24,1218.0,1.4496784575442279,24,2223.0,0.05425474377692969,24,2223.0
1370.0,25,1288.0,2.0257695660879675,25,2273.0,0.0633006701221536,25,2273.0
1375.0,25,975.0,1.718461847516351,25,1902.0,0.061625401269970466,25,1902.0
1380.0,23,406.0,2.128565489792473,23,1599.0,0.06919188576285511,23,1599.0
1385.0,19,292.0,2.2027678720246833,19,1400.0,0.09437344978741784,19,1400.0
1390.0,22,394.0,2.9490564548749525,22,839.0,0.08179080148920524,22,839.0
1395.0,25,513.0,2.944215020673288,25,727.0,0.0802786321690606,25,727.0
1400.0,29,645.0,2.2717350552906797,29,760.0,0.06103559486737577,29,760.0
1405.0,33,793.0,1.4903265263460979,33,878.0,0.04279869525040368,33,878.0
1410.0,37,965.0,1.021550961297358,37,1050.0,0.034457170674893504,37,1050.0
1415.0,38,1152.0,0.8456564826154666,38,1238.0,0.023649527608400563,38,1238.0
1420.0,40,1347.0,0.9485654601599391,40,1433.0,0.021214117373927522,40,1433.0
